1.106728063859918620e-06 -1.845170394517481327e-03 1.178913180410745554e-06 3.346703670104034245e-05 -1.662972863414324820e-06 1.932401119120186195e-06 3.060823306441307068e-02 2.272769779665395617e-05 1.443969358660979196e-05 2.667241642484441400e-05 1.868380047380924225e-02 6.404890200428781100e-07 6.316342623904347420e-04 -4.794421784026781097e-06 2.940507692983374000e-05 2.223221235908567905e-05 2.094945011776871979e-05 -4.970952431904152036e-06 -8.757172152400016785e-03 -6.127314463810762390e-06 2.950850129127502441e-02 -2.813864732161164284e-03 9.664019671618007123e-06 1.638814137550070882e-05 -4.663421293571445858e-08 -3.633718961282283999e-06 1.882137916982173920e-02 9.931385284289717674e-04 -2.979589339702215511e-07 -4.363931785378305506e-11 4.768874030560255051e-03 3.662826202344149351e-05 4.465500296646496281e-06 3.641151852207258344e-05 9.475508704781532288e-04 -4.497508518397808075e-03 -1.013909422908909619e-05 2.386322557867970318e-05 1.809701882302761078e-02 7.911899956525303423e-06 7.064939942210912704e-03 -6.268683355301618576e-03 2.769031375646591187e-02 7.102128620317671448e-06 1.984604568860959262e-05 1.515547955932561308e-05 7.311443914659321308e-05 1.296904083574190736e-04 1.825040089897811413e-04 2.178994752466678619e-02 1.192736718803644180e-02 7.181254681199789047e-03 1.656493805057834834e-05 1.295273705181898549e-06 1.846424769610166550e-03 -3.623285692810895853e-06 5.527358837298379513e-08 9.845114618656225502e-06 1.216096643474884331e-05 4.177865339443087578e-04 1.038036862155422568e-05 1.423630630597472191e-03 1.974678784608840942e-02 -2.016519374592462555e-06 3.621290205046534538e-03 1.977269312192220241e-05 -9.264733642339706421e-03 -1.327449863310903311e-04 -4.795160748471971601e-06
3.381564283699844964e-06 1.526488829404115677e-02 1.253540744983183686e-06 2.217281435150653124e-04 -1.023480308504076675e-06 1.410550430591683835e-05 5.079697817564010620e-03 3.553994465619325638e-04 1.551619061501696706e-05 4.514650208875536919e-04 1.639247755520045757e-03 3.010833552252734080e-06 7.477665785700082779e-04 5.178611445444403216e-06 1.552856556372717023e-04 3.392982471268624067e-04 1.805092870199587196e-05 3.752866405193344690e-06 -2.631360478699207306e-02 4.148513198742875829e-06 1.839726231992244720e-02 1.067209430038928986e-02 1.062351020664209500e-05 1.297488925047218800e-04 -9.140736167978502635e-09 5.146383773535490036e-03 3.190134186297655106e-03 6.481336313299834728e-04 -4.536107553576584905e-06 9.165077353827655315e-04 2.986538223922252655e-03 1.106007584894541651e-05 8.383081876672804356e-06 1.741564628900960088e-04 -2.112713846145197749e-04 -1.837438531219959259e-02 7.902564902906306088e-06 2.061056875390931964e-05 1.622007228434085846e-03 7.008753527770750225e-06 1.202793046832084656e-02 -5.626673810184001923e-04 3.629307961091399193e-03 4.364358574093785137e-06 7.475026359315961599e-05 2.347577392356470227e-04 7.210629060864448547e-03 3.979021217674016953e-03 2.686633495613932610e-03 2.698142314329743385e-03 5.305100977420806885e-02 1.459107152186334133e-03 1.433609577361494303e-05 -2.824018110914039426e-06 6.156659219413995743e-04 -6.212599714672251139e-07 -4.948109904034936335e-07 1.383441576763289049e-05 1.369415713270427659e-05 7.330790976993739605e-04 1.415343467670027167e-05 -4.671956412494182587e-04 4.689956767833791673e-05 3.315258481961791404e-06 1.032294007018208504e-03 1.433530178474029526e-05 4.629475530236959457e-03 -1.565667917020618916e-04 1.793946103134658188e-05
-2.873294704386353260e-07 -1.474222261458635330e-02 6.578649447419593344e-08 -3.041637501155491918e-05 6.723519163642777130e-08 -9.947717671821010299e-07 1.931725273607298732e-04 -5.874828639207407832e-05 -1.210572804666298907e-06 -8.185640763258561492e-05 2.564595779404044151e-04 -1.311594814978889190e-07 1.297843264183029532e-04 -3.830951413874572609e-07 -1.414235521224327385e-05 -5.235355638433247805e-05 -1.408477714903710876e-06 -2.274254882195236860e-07 3.355005010962486267e-02 -3.141413458251918200e-07 -9.758058004081249237e-03 -2.285788394510746002e-02 -7.451246233358688187e-07 1.596495280864473898e-06 3.517185831469760160e-08 -7.165924762375652790e-04 1.471333380322903395e-04 1.112592071876861155e-04 -2.602146764729695860e-08 4.979782170266844332e-05 1.007938590191770345e-05 3.375440883246483281e-06 -5.693057687494729180e-07 -1.470707684347871691e-05 -6.757314258720725775e-05 -5.089653190225362778e-03 -4.639839517039945349e-07 -1.725845095279510133e-06 2.641022438183426857e-04 -5.286865416564978659e-07 -2.973446156829595566e-03 -4.638951941160485148e-05 8.795849978923797607e-03 -1.068926920311241702e-07 -4.582097972161136568e-06 -6.000931989547098055e-06 -3.852961584925651550e-03 -1.014306209981441498e-03 -3.882469318341463804e-04 5.186566268093883991e-04 -9.144672192633152008e-03 7.659105176571756601e-05 6.778199121981742792e-07 -4.945506475451111328e-07 1.115628620027564466e-04 7.295847836985558388e-08 -8.846031107623275602e-08 -9.236137543666700367e-07 -1.078986088032252155e-06 1.348740188404917717e-04 -9.892231673802598380e-07 3.102674236288294196e-05 4.433671012520790100e-03 3.046236329851126357e-08 6.162656063679605722e-05 -1.186304416478378698e-06 -9.432916529476642609e-03 2.703192876651883125e-05 -3.053179113976511871e-07
-6.744990969309583306e-05 6.225620396435260773e-03 -7.001317499089054763e-06 -8.066113106906414032e-03 -8.447735126537736505e-06 -6.180634954944252968e-05 4.534927383065223694e-02 -1.881338888779282570e-03 -1.664842275204136968e-04 -2.427326980978250504e-03 2.950174361467361450e-02 -3.011855551449116319e-05 2.701214049011468887e-03 -6.716639472870156169e-05 -5.264029023237526417e-04 -1.757427235133945942e-03 -2.815014449879527092e-04 -7.816938159521669149e-05 -9.696431457996368408e-02 -5.596888877335004508e-05 1.027447078377008438e-02 -9.599182009696960449e-02 -6.689043220831081271e-05 -9.817465208470821381e-03 9.339931239082943648e-06 -8.785299025475978851e-03 2.719252929091453552e-02 -1.088220998644828796e-02 -1.843248028308153152e-04 2.363075735047459602e-03 9.741411195136606693e-04 -5.060117109678685665e-04 -1.553935289848595858e-04 -5.449750460684299469e-04 2.229430247098207474e-03 -2.969609946012496948e-02 -2.472235610184725374e-05 -2.979414421133697033e-04 2.917419932782649994e-02 -1.250937348231673241e-04 1.643935032188892365e-02 2.933043055236339569e-02 8.615187555551528931e-02 -1.696549770713318139e-05 -9.206055547110736370e-04 -4.229522601235657930e-04 -6.730324588716030121e-03 -1.359880901873111725e-02 -1.154083106666803360e-02 2.888925932347774506e-02 -1.170102134346961975e-01 2.265083231031894684e-02 -3.916711721103638411e-04 -1.090439385734498501e-03 -7.638203096576035023e-04 -1.153396515292115510e-04 -2.032538304774789140e-06 -1.449450937798246741e-04 -1.512126036686822772e-04 2.681672573089599609e-03 -1.598061644472181797e-04 5.359803792089223862e-03 1.086202412843704224e-01 -1.896017238323111087e-05 -5.926893558353185654e-03 -2.425657148705795407e-04 6.925319321453571320e-03 5.233075353316962719e-04 -1.812758418964222074e-04
-1.313929988100426272e-05 -7.754911202937364578e-03 -4.473747139854822308e-06 -3.182750951964408159e-04 1.823060642891505267e-06 -6.289152224780991673e-05 3.904255107045173645e-03 -3.471387084573507309e-03 -8.475371287204325199e-04 -3.736767452210187912e-03 8.418496698141098022e-02 -1.121351124311331660e-05 5.069154314696788788e-03 -2.887231312342919409e-05 -3.897672286257147789e-04 -3.099306253716349602e-03 -8.902590489014983177e-04 -1.517895543656777591e-05 5.151345580816268921e-02 -1.910542778205126524e-05 1.177500188350677490e-02 2.578046917915344238e-02 -6.583186041098088026e-05 2.071122638881206512e-03 3.563273196505178930e-07 -2.273838408291339874e-02 -3.194461017847061157e-02 9.149249526672065258e-04 -3.016666232724674046e-05 -1.130117475986480713e-02 -8.570243604481220245e-03 -3.423552552703768015e-04 -8.124268060782924294e-05 -2.554529346525669098e-03 2.131973160430788994e-04 3.416888415813446045e-02 -1.260527060367166996e-04 -1.922824012581259012e-04 8.243776857852935791e-02 -5.875700662727467716e-05 -1.770617067813873291e-02 -3.489186288788914680e-03 -7.120967656373977661e-02 -1.894521483336575329e-05 -7.555633201263844967e-04 -2.193833002820611000e-03 4.563655238598585129e-03 -7.816606201231479645e-03 -7.305965758860111237e-03 -4.046226292848587036e-02 -8.178876340389251709e-02 -8.095758967101573944e-03 -4.321783781051635742e-04 -2.401400342932902277e-05 3.340507624670863152e-03 1.820159741328097880e-05 2.323225771760917269e-06 -1.834288268582895398e-04 -5.927204038016498089e-04 5.021408665925264359e-03 -4.745649348478764296e-04 -7.371032843366265297e-04 -1.044973451644182205e-02 -1.312353379034902900e-05 -8.880447712726891041e-04 -7.541468366980552673e-04 -1.943516917526721954e-02 -5.824841791763901711e-04 -1.177914324216544628e-03
-2.580311593192163855e-05 4.325193352997303009e-03 -1.494038133387221023e-05 1.139080268330872059e-03 5.556148607865907252e-06 -1.192527008242905140e-03 1.907544955611228943e-02 -5.960338283330202103e-03 -3.111772006377577782e-03 -5.681395530700683594e-03 9.373893588781356812e-02 -2.414695700281299651e-05 1.032079663127660751e-02 -9.951060201274231076e-05 -3.541902406141161919e-04 -5.104988347738981247e-03 -1.800244092009961605e-03 -2.568164381955284625e-05 4.499575868248939514e-02 -3.983130955020897090e-05 3.588783740997314453e-02 -1.503153331577777863e-02 -2.751166757661849260e-04 4.844187351409345865e-04 -3.177871349180350080e-06 1.829124242067337036e-02 -3.941297531127929688e-02 1.914663938805460930e-03 1.318458316745818593e-06 9.919309988617897034e-03 -5.300478544086217880e-03 -3.605049278121441603e-04 -4.503320669755339622e-04 -3.777293488383293152e-03 -1.415254198946058750e-03 3.671188652515411377e-02 -4.628186870831996202e-04 -3.609062405303120613e-04 9.107445925474166870e-02 -2.738340990617871284e-04 -2.024528570473194122e-02 -1.643669325858354568e-03 -1.300394833087921143e-01 -3.318456947454251349e-05 -1.759498496539890766e-03 -2.331218449398875237e-03 2.683938248082995415e-03 -5.241316277533769608e-03 -7.982049137353897095e-03 -5.488928407430648804e-02 -3.191587328910827637e-02 -7.014328613877296448e-03 -1.643840339966118336e-03 -2.437746443320065737e-04 7.196708116680383682e-03 8.517060450685676187e-06 -1.140343374572694302e-05 -8.223154000006616116e-04 -2.453469671308994293e-03 1.033941563218832016e-02 -2.233081031590700150e-03 -6.560798734426498413e-03 -5.361970514059066772e-03 -2.764118653431069106e-05 7.399516180157661438e-03 -2.152035012841224670e-03 2.093378454446792603e-02 -1.166225993074476719e-03 -2.878276398405432701e-03
-1.134089325205422938e-05 2.960444660857319832e-03 -4.602076842274982482e-06 1.484696520492434502e-03 3.990326149505563080e-06 -8.277023443952202797e-04 9.616944938898086548e-03 -4.444405436515808105e-03 -2.577782841399312019e-03 -4.263944923877716064e-03 5.479883030056953430e-02 -1.343673557130387053e-05 6.369764450937509537e-03 -5.281150879454798996e-05 -1.223862782353535295e-04 -3.787923371419310570e-03 -1.407979871146380901e-03 -1.520179012004518881e-05 4.502394422888755798e-02 -2.519888766983058304e-05 1.702173054218292236e-02 1.031977962702512741e-02 -1.285971229663118720e-04 8.062115521170198917e-04 -7.544310278717603069e-07 2.490059472620487213e-02 -4.132015258073806763e-02 3.532471135258674622e-03 1.450177114747930318e-05 1.226323749870061874e-02 -2.073210664093494415e-03 2.256091829622164369e-04 -4.963857936672866344e-04 -2.986361738294363022e-03 -1.566663966514170170e-03 5.697910487651824951e-02 -2.798979985527694225e-04 8.856906060827895999e-05 5.281688645482063293e-02 -3.121579065918922424e-04 -2.244665473699569702e-02 -2.219133544713258743e-03 -1.583076864480972290e-01 -1.936240732902660966e-05 -1.590127474628388882e-03 -1.767857116647064686e-03 2.161912620067596436e-03 1.470328192226588726e-03 -1.210106274811550975e-04 -5.318103730678558350e-02 1.481069065630435944e-02 -3.190635703504085541e-03 -1.465245382860302925e-03 -2.787147604976780713e-05 4.559621680527925491e-03 2.803621464408934116e-05 -6.411436515918467194e-06 -1.331395033048465848e-04 -2.073591575026512146e-03 6.422483362257480621e-03 -1.863478100858628750e-03 -6.078712642192840576e-03 -7.463818881660699844e-03 -1.065268133970675990e-05 1.145767793059349060e-02 -1.877261907793581486e-03 3.008000925183296204e-02 -1.124925620388239622e-04 -1.769387046806514263e-03
6.971354014240205288e-05 -9.554325602948665619e-03 2.299723064425052144e-06 1.229910552501678467e-02 -3.356295565026812255e-06 1.234901083080330864e-05 -5.011882632970809937e-02 7.127339486032724380e-04 2.418442454654723406e-04 9.796955855563282967e-04 -3.558641672134399414e-02 2.192077590734697878e-05 -5.007425352232530713e-05 7.066590478643774986e-05 5.813018651679158211e-04 6.680044461973011494e-04 3.446561750024557114e-04 4.209861435811035335e-05 9.168544411659240723e-02 5.634835906676016748e-05 -1.299898140132427216e-02 8.804854750633239746e-02 5.542471626540645957e-05 1.359730679541826248e-02 -1.680334025877527893e-05 6.621965207159519196e-03 -3.118488565087318420e-02 1.448964793235063553e-02 1.434231235180050135e-04 -1.622620155103504658e-03 1.878850744105875492e-03 6.272355094552040100e-04 1.781036989996209741e-04 4.252621438354253769e-04 -4.163342062383890152e-03 3.444481641054153442e-02 6.828253390267491341e-06 3.933922562282532454e-04 -3.489035740494728088e-02 1.424655492883175611e-04 -1.739773526787757874e-02 -3.139853850007057190e-02 -7.155688852071762085e-02 1.145379246736411005e-05 5.724366055801510811e-04 1.376431027892976999e-04 6.801270414143800735e-03 1.664129458367824554e-02 1.584793440997600555e-02 -2.843886986374855042e-02 7.418285310268402100e-02 -2.652240172028541565e-02 3.480122832115739584e-04 1.099008135497570038e-03 4.179711453616619110e-03 9.569227404426783323e-05 -4.796640132553875446e-05 1.137656290666200221e-04 2.189983206335455179e-04 -2.741210846579633653e-05 2.069828624371439219e-04 -7.373529020696878433e-03 -9.505683183670043945e-02 1.318549857387552038e-05 6.882028654217720032e-03 3.140780318062752485e-04 1.137811574153602123e-03 -2.205475233495235443e-03 2.208955411333590746e-04
-5.017262083129025996e-06 1.302404515445232391e-02 -5.501791520146070980e-07 1.667793840169906616e-04 1.407771833328297362e-06 -1.942168273671995848e-05 -5.057699512690305710e-03 3.506075518089346588e-05 -2.315187884960323572e-05 6.359738472383469343e-05 -3.476527286693453789e-03 -3.750619271158939227e-06 -9.067589417099952698e-04 -7.605076916661346331e-06 -1.293612422159640118e-05 3.309388557681813836e-05 -2.933870200649835169e-05 -5.037711616751039401e-06 -2.511139260604977608e-03 -6.194914931256789714e-06 5.170289427042007446e-03 1.772229745984077454e-02 -1.481997969676740468e-05 1.701523433439433575e-04 8.241061166813778982e-09 -4.159817472100257874e-04 -5.737318191677331924e-03 -9.048374486155807972e-04 3.115961135335965082e-06 -2.506732998881489038e-04 -1.440166612155735493e-03 -4.612396151060238481e-05 -1.413948848494328558e-05 -3.045931407541502267e-05 -2.301498752785846591e-04 6.660593207925558090e-04 -1.053963660524459556e-05 -3.388550976524129510e-05 -3.445991082116961479e-03 -1.210243044624803588e-05 3.959533933084458113e-04 1.239625387825071812e-03 -1.753438822925090790e-02 -5.268812401482136920e-06 -1.512931339675560594e-05 -2.806614975270349532e-05 3.523045219480991364e-03 9.730784804560244083e-04 5.811388255096971989e-04 -5.958827212452888489e-03 -2.095118165016174316e-03 -2.412060741335153580e-03 -2.080156082229223102e-05 -7.624450972798513249e-07 -8.897457737475633621e-04 2.170355628550169058e-08 4.214948035041743424e-08 -2.055333243333734572e-05 -2.079357182083185762e-05 -9.134770953096449375e-04 -2.038342427113093436e-05 3.222169470973312855e-04 -3.362168092280626297e-03 -2.648253484949236736e-06 -1.067410106770694256e-03 -2.617916652525309473e-05 8.335648104548454285e-03 9.959335875464603305e-05 -2.029580173257272691e-05
-1.615058499737642705e-05 -1.658193650655448437e-03 -8.571877515350934118e-06 8.213577675633132458e-04 4.577435447572497651e-06 -6.319050589809194207e-05 -1.388494763523340225e-02 -2.899061189964413643e-03 -9.140187175944447517e-04 -3.235832322388887405e-03 6.509445607662200928e-02 -1.528924076410476118e-05 3.147515468299388885e-03 -3.175522942910902202e-05 -3.398739791009575129e-04 -2.629966940730810165e-03 -1.112376572564244270e-03 -1.946307929756585509e-05 6.512735038995742798e-02 -2.492161911504808813e-05 -1.572090387344360352e-02 4.106545448303222656e-02 -6.679082434857264161e-05 4.407569300383329391e-03 2.711891283979639411e-06 -2.474289014935493469e-02 -4.522847011685371399e-02 2.686287974938750267e-03 -3.366404780535958707e-05 -1.236682943999767303e-02 -1.258802786469459534e-02 -5.547461914829909801e-04 -1.768531219568103552e-04 -3.314115805551409721e-03 2.708426909521222115e-03 3.574505820870399475e-02 -1.047128389473073184e-04 -4.209179023746401072e-04 6.355198472738265991e-02 -6.635994213866069913e-05 -2.625091373920440674e-02 -6.491350941359996796e-03 -7.625646889209747314e-02 -2.522799150028731674e-05 -8.151634829118847847e-04 -2.131431363523006439e-03 4.369751550257205963e-03 -5.754724610596895218e-03 -7.202224340289831161e-03 -5.237577110528945923e-02 -2.319944091141223907e-02 -1.265798229724168777e-02 -9.103878983296453953e-04 3.369294572621583939e-04 2.469563623890280724e-03 -1.416791747033130378e-05 -2.704976395762059838e-05 -3.265498962718993425e-04 -6.425188621506094933e-04 3.098951652646064758e-03 -5.189719959162175655e-04 -1.668988261371850967e-03 -4.047854244709014893e-02 -1.708281706669367850e-05 -4.726702463813126087e-04 -9.309991146437823772e-04 -1.053332630544900894e-02 4.561587411444634199e-04 -9.856802644208073616e-04
